song_id,歌名,别名,作者,本家,最新更新时间
1481,楔,,Baby's breath,CHUNITHM,2026-03-27 15:43:48
1482,SEVENTH HAVEN,,セブンスシスターズ,CHUNITHM,2026-03-27 15:43:48
1483,Bravely You,,Lia,CHUNITHM,2026-03-27 15:43:48
1484,Link with U,,L.I.N.K.s,CHUNITHM,2026-03-27 15:43:48
1485,ゴーゴー幽霊船,,米津玄師,CHUNITHM,2026-03-27 15:43:48
1486,ドーナツホール,,ハチ,,2026-03-27 15:43:48
1487,マトリョシカ,,ハチ,,2026-03-27 15:43:48
1488,AVALON,,sasakure.UK,,2026-03-27 15:43:48
1489,La Flesvelka,,Grand Thaw / Rigel Theatre,,2026-03-27 15:43:48
1490,星色夜空,,あ～るの～と(いえろ～ぜぶら＆電開製作所),,2026-03-27 15:43:48
1491,物凄い勢いでけーねが物凄いうた,,Halozy,,2026-03-27 15:43:48
1492,きゅうりバーにダイブ,,ゆずひこ feet. めらみぽっぷ,,2026-03-27 15:43:48
1493,WARNING×WARNING×WARNING,,暁Records,,2026-03-27 15:43:48
1494,サドマミホリック,,ビートまりお（COOL&CREATE）,,2026-03-27 15:43:48
1495,ねぇ、壊れタ人形ハ何処へ棄テらレるノ？,,cosMo@暴走P,CHUNITHM,2026-03-27 15:43:48
1496,Very! Merry!! Session!!!,,明坂 芹菜,,2026-03-27 15:43:48
1497,popcorn,,happy machine,CHUNITHM,2026-03-27 15:43:48
1498,Pastel Party,,Tomggg,CHUNITHM,2026-03-27 15:43:48
1499,はちみつアドベンチャー,,Yunomi feat.nicamoq,CHUNITHM,2026-03-27 15:43:48
1500,CHOCOLATE BOMB!!!!,,YUC'e,CHUNITHM,2026-03-27 15:43:48
1501,Twilight,,Pa's Lam System,CHUNITHM,2026-03-27 15:43:48
1502,未来イマジネーション！,,SPRiNGS,CHUNITHM,2026-03-27 15:43:48
1503,純情-SAKURA-,,SPRiNGS,CHUNITHM,2026-03-27 15:43:48
1504,青春サイダー,,SPRiNGS,CHUNITHM,2026-03-27 15:43:48
1505,ゆけむり魂温泉 II,,魂音泉,,2026-03-27 15:43:48
1506,otorii INNOVATED -&#91;i&#93;3-,,NAOKI underground,CHUNITHM,2026-03-27 15:43:48
1507,PRAGMATISM -RESURRECTION-,白复生,Laur,Arcaea,2026-03-27 15:43:48
1508,迷える音色は恋の唄,,からとPαnchii少年 feat.はるの,,2026-03-27 15:43:48
1509,進め！マイウェイ！,,曲：篠崎あやと、橘亮祐／歌：マーチングポケッツ,,2026-03-27 15:43:48
1510,アマカミサマ,,名取さな,,2026-03-27 15:43:48
1511,だじゃれくりえぃしょん,,名取さな,,2026-03-27 15:43:48
1512,ワールドイズマイン,,supercell feat. 初音ミク,,2026-03-27 15:43:48
1513,フューチャー・イヴ,,sasakure.UK feat. 初音ミク,,2026-03-27 15:43:48
1514,Magic Rock'n Roll Maker,,月鈴 白奈＆葛城 華,,2026-03-27 15:43:48
1515,To：Be Continued,,uma vs. ガリガリさむし,CHUNITHM,2026-03-27 15:43:48
1516,U&iVERSE -銀河鸞翔-,,Kai VS 大国奏音 VS 水野健治,CHUNITHM,2026-03-27 15:43:48
1517,RELOAD,,sky_delta,CHUNITHM,2026-03-27 15:43:48
1518,No Limit RED Force,,曲：本多友紀（Arte Refact）／歌：オンゲキシューターズ,,2026-03-27 15:43:48
1519,盟月,,打打だいず,CHUNITHM,2026-03-27 15:43:48
1520,Bitter Juicy,,mommy,CHUNITHM,2026-03-27 15:43:48
1521,Disruptor Array,,Akira Complex vs kiraku,CHUNITHM,2026-03-27 15:43:48
1522,Daphnis,,Sobrem a.k.a. Widowmaker,CHUNITHM,2026-03-27 15:43:48
1523,ステラ,,じん / 初音ミク /Leo/need,,2026-03-27 15:43:48
1524,Ready Steady,,Giga / 初音ミク /Vivid BAD SQUAD,,2026-03-27 15:43:48
1525,群青讃歌,,Eve / 初音ミク、星乃一歌、花里みのり、小豆沢こはね、天馬司、宵崎奏,,2026-03-27 15:43:48
1526,キャットラビング,,香椎モイミ,,2026-03-27 15:43:48
1527,マーシャル・マキシマイザー,,柊マグネタイト feat.可不,,2026-03-27 15:43:48
1528,痛快リズムアクション「B.B.K.K.B.K.K.」,,"((td style=""text-align:center;""))((span style=""font-size:12px""))Sampling masters なる＆せりなfeat.なでしこ((/span))",,2026-03-27 15:43:48
1529,アマツカミ,,a_hisa,ongeki,2026-03-27 15:43:48
1530,お空のニュークリアフュージョン道場,,ARM＋夕野ヨシミ (IOSYS)feat. 藤枝あかね,,2026-03-27 15:43:48
1531,全人類ノ非想天則,,SOUND HOLIC feat. 匠眞,,2026-03-27 15:43:48
1532,三妖精SAY YA!!!,,森羅万象,,2026-03-27 15:43:48
1533,絆はずっとGrowing Up!!!,,曲：原田篤（Arte Refact）／歌：ASTERISM,,2026-03-27 15:43:48
1534,アニマル,,DECO*27,,2026-03-27 15:43:48
1535,シンデレラ,,DECO*27,,2026-03-27 15:43:48
1536,パラサイト,,DECO*27,,2026-03-27 15:43:48
1537,きゅうくらりん,,いよわ,,2026-03-27 15:43:48
1538,生きる,,水野あつ,,2026-03-27 15:43:48
1539,MAIGAHARA パンチラインキッカーズ,,箱部 なる＆小野 美苗,,2026-03-27 15:43:48
1540,エータ・ベータ・イータ,,ルゼ,ongeki,2026-03-27 15:43:48
1541,Advance（CHUNITHM edit）,,プロデュース：ワンダープラネット作曲・編曲：加藤浩義（ノイジークローク）,,2026-03-27 15:43:48
1542,"Ruler Count, Zero",,曲：本多友紀（Arte Refact）／歌：R.B.P.,,2026-03-27 15:43:48
1543,任せてJC陰陽師☆八雲ちゃん,,永倉秋斗 feat.キャサリン,CHUNITHM,2026-03-27 15:43:48
1544,†大闘士＝クライン・フォーゲル・シュピール＝えりか†,,立秋 feat.ちょこ,CHUNITHM,2026-03-27 15:43:48
1545,Fallin' Darlin' Rollin',,ave;new feat.佐倉紗織,CHUNITHM,2026-03-27 15:43:48
1546,恋するみたいに☆かませレッドヘルズ,,コバヤシユウヤ（IOSYS） feat.miko,CHUNITHM,2026-03-27 15:43:48
1547,アイ情劣等生,,かいりきベア,,2026-03-27 15:43:48
1548,アイロニック,,Kanaria,,2026-03-27 15:43:48
1549,孤独毒毒,,syudou,,2026-03-27 15:43:48
1550,スティールユー,,Omoi,,2026-03-27 15:43:48
1551,マチガイサガシ,,まふまふ,,2026-03-27 15:43:48
1552,GR&#196;NDIR,,Rigel Theatre feat. ミーウェル,,2026-03-27 15:43:48
1553,Let you DIVE!,,HARDCORE TANO*C &エリザベス(CV:大西沙織),,2026-03-27 15:43:48
1554,Knight Rider,,USAO,WACCA,2026-03-27 15:43:48
1555,ADAM,,P*Light,WACCA,2026-03-27 15:43:48
1556,Exitium,,Laur,WACCA,2026-03-27 15:43:48
1557,eden,,“漆黒”の堕天使《Gram》†Versus†“聖刻”の熾天使《Gram》,,2026-03-27 15:43:48
1558,INSIDE IDENTITY,,Black Raison d’&#234;tre,,2026-03-27 15:43:48
1559,Van!shment Th!s World,,Black Raison d’&#234;tre,,2026-03-27 15:43:48
1560,レッド・ルーラー,,ドーラ × sasakure.UK,,2026-03-27 15:43:48
1561,がんばれ！蜘蛛子さんのテーマ,,「私」(CV：悠木碧),,2026-03-27 15:43:48
1562,新世界スターター,,小仏 凪＆五十嵐 撫子,,2026-03-27 15:43:48
1563,ヒストリー×ブレイカー,,曲：中土智博／歌：⊿TRiEDGE,,2026-03-27 15:43:48
1564,Viyella's Scream,,Laur,ongeki,2026-03-27 15:43:48
1565,Desperado Waltz,,ぺのれり,ongeki,2026-03-27 15:43:48
1566,4月1日でございました,,Cranky,CHUNITHM,2026-03-27 15:43:48
1567,Revived,,UNDEAD CORPORATION,,2026-03-27 15:43:48
1568,デザイアシューティング,,あ～るの～と,,2026-03-27 15:43:48
1569,Mami Mami Zone,,REDALiCE feat. 野宮あゆみ,,2026-03-27 15:43:48
1570,Armageddon,,LeaF,,2026-03-27 15:43:48
1571,田中,,立秋 feat.ちょこ,,2026-03-27 15:43:48
1572,1,,MOB CHOIR,,2026-03-27 15:43:48
1573,Before I Rise,,麻枝准×やなぎなぎ,,2026-03-27 15:43:48
1574,Burn My Soul,,She is Legend,,2026-03-27 15:43:48
1575,ミックスナッツ,,Official髭男dism,,2026-03-27 15:43:48
1576,阿修羅ちゃん,,Ado,,2026-03-27 15:43:48
1577,なにやってもうまくいかない,,meiyo,,2026-03-27 15:43:48
1578,ユメヲカケル！,,"スペシャルウィーク、サイレンススズカ、トウカイテイオー、ウオッカ、ダイワスカーレット、ゴールドシップ、メジロマックイーン<a id=""notetext_3""  class=""note_super tooltip""",,2026-03-27 15:43:48
1579,HiGHER,,REDALiCE,,2026-03-27 15:43:48
1580,めっちゃ煽ってくるタイプの音ゲーボス曲ちゃんなんかに負けないが？？？？？,,"((td style=""text-align:center;""))t+pazolite feat. ななひら",,2026-03-27 15:43:48
1581,"((/td))((td style=""text-align:center;""))Getty&Kobaryo((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))7((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))10((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))13((/td))((/tr))((tr))((td style=""text-align:center;""))((a href=""/chunithmwiki/Odin"" title=""Odin"" class=""rel-wiki-page""))Odin",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3",,2026-03-27 15:43:48
1582,Odin,,Gram,,2026-03-27 15:43:48
1583,Wildfire,,USAO,,2026-03-27 15:43:48
1584,ぽかぽか温泉音頭,,曲：橘亮祐、篠崎あやと／歌：三角 葵(CV：春野 杏)、逢坂 茜(CV：大空 直美)、日向 千夏(CV：岡咲 美保),,2026-03-27 15:43:48
1585,Chaotic &#216;rder,,TAG VS Kai,CHUNITHM,2026-03-27 15:43:48
1586,Sad Creature,,麻枝 准×やなぎなぎ,CHUNITHM,2026-03-27 15:43:48
1587,Goodbye Innocence,,She is Legend,CHUNITHM,2026-03-27 15:43:48
1588,カリスマ煉獄天神,,森羅万象,,2026-03-27 15:43:48
1589,シアワセうさぎ,,ビートまりお+あまね(COOL&CREATE),,2026-03-27 15:43:48
1590,Λlteration,,小仏 凪(CV:佐倉 薫)＆月鈴 白奈(CV:高野 麻里佳)＆御形 アリシアナ(CV:福原 綾香)＆桔梗 小夜曲(CV:原田 彩楓),,2026-03-27 15:43:48
1591,Regulus,,お月さま交響曲,maimai,2026-03-27 15:43:48
1592,反撃! 突撃! Back To Back!,,曲：矢鴇つかさ & 脇眞富（Arte Refact）／歌：星咲 あかり(CV：赤尾 ひかる)、高瀬 梨緒(CV：久保 ユリカ),,2026-03-27 15:43:48
1593,《真紅》 ～ Pavane Pour La Flamme,,林柏勲 Bo-Xun Linfeat.幻子 Maboroshiko,CHUNITHM,2026-03-27 15:43:48
1594,《楽土》 ～ One and Only One,,Victor Kong & Yukino,CHUNITHM,2026-03-27 15:43:48
1595,《散華》 ～ EMBARK,,Farhan Sarasin,CHUNITHM,2026-03-27 15:43:48
1596,《慈雨》 ～ La Symphonie de Salacia: Agony Movement,,Jehezukiel(feat.Sagi & KURORAK),CHUNITHM,2026-03-27 15:43:48
1597,"《創造》 ～ Cries, beyond The End",,Katzeohr & Spiegel,CHUNITHM,2026-03-27 15:43:48
1598,あなたは世界の終わりにずんだを食べるのだ,,なみぐる,,2026-03-27 15:43:48
1599,ちょっとあざとい,,才歌,,2026-03-27 15:43:48
1600,snooze,,wotaku feat. SHIKI,,2026-03-27 15:43:48
1601,ONE SAME GOAL,,箱部 なる(CV:M・A・O)&藤堂 陽南袴(CV:八島 ささら)&天王洲なずな(CV:山本 彩乃),,2026-03-27 15:43:48
1602,Vibes 2k20,,Sound Artz,ongeki,2026-03-27 15:43:48
1603,ばかみたい【Taxi Driver Edition】,,桐生一馬(黒田崇矢),,2026-03-27 15:43:48
1604,セガサターン起動音[H.][Remix],,Hiro,,2026-03-27 15:43:48
1605,Night Spider,,▽▲TRiNITY▲▽,,2026-03-27 15:43:48
1606,#あくあ色ぱれっと,,湊あくあ（ホロライブ）,,2026-03-27 15:43:48
1607,いつかオトナになれるといいね。,,ツユ,,2026-03-27 15:43:48
1608,リハーサルタイム,,明坂 芹菜(CV:新田 恵海)＆萩原 七々瀬(CV:東城 日沙子)＆芒崎 奏(CV:立花 理香),,2026-03-27 15:43:48
1609,Cult future,,LV.4,,2026-03-27 15:43:48
1610,夢と幻想の終点にて,,しーけー,CHUNITHM,2026-03-27 15:43:48
1611,Superbia,,Team Grimoire,CHUNITHM,2026-03-27 15:43:48
1612,空間創造理論,,Sound piercer,CHUNITHM,2026-03-27 15:43:48
1613,βlαnoir,,Aoi,CHUNITHM,2026-03-27 15:43:48
1614,花となれ,,雄之助 feat.可不,,2026-03-27 15:43:48
1615,カノン,,柊マグネタイト feat. 可不,,2026-03-27 15:43:48
1616,異星にいこうね,,いよわ feat. 星界,,2026-03-27 15:43:48
1617,悪魔の踊り方,,キタニタツヤ,,2026-03-27 15:43:48
1618,ド屑,,なきそ,,2026-03-27 15:43:48
1619,夏色花火,,"曲：穴山大輔, 水野健治／歌：藤沢 柚子(CV：久保田 梨沙)、早乙女 彩華(CV：中島 唯)",,2026-03-27 15:43:48
1620,うたかたのせかいで,,DJ Raisei vs. Setca. feat.nayuta,CHUNITHM,2026-03-27 15:43:48
1621,とあちゃんのおもちゃ箱,,linear ring,CHUNITHM,2026-03-27 15:43:48
1622,白庭,,くるぶっこちゃん,CHUNITHM,2026-03-27 15:43:48
1623,REL0VE REL1VE,,CHUBAY×打打だいず,CHUNITHM,2026-03-27 15:43:48
1624,deadeye,,Acotto,CHUNITHM,2026-03-27 15:43:48
1625,Shine In The Sky☆,,U149,CHUNITHM,2026-03-27 15:43:48
1626,よりみちリトルスター,,U149,CHUNITHM,2026-03-27 15:43:48
1627,ハイファイ☆デイズ,,佐々木千枝、櫻井桃華、市原仁奈、龍崎薫、赤城みりあ,CHUNITHM,2026-03-27 15:43:48
1628,Hydra,,James Landino XAkira Complex,,2026-03-27 15:43:48
1629,Survive,,Kevin Penkinfeat. Nikki Simmons,,2026-03-27 15:43:48
1630,シンデレラディスコ,,曲：橘亮祐、篠崎あやと／歌：藍原 椿(CV：橋本 ちなみ)、早乙女 彩華(CV：中島 唯),,2026-03-27 15:43:48
1631,Pris-Magic!,,しぐれうい,,2026-03-27 15:43:48
1632,放課後マーメイド,,しぐれうい,,2026-03-27 15:43:48
1633,独りんぼエンヴィー,,koyori (電ポルP),,2026-03-27 15:43:48
1634,ゴー・トゥ・大都会,,月裏，ニャン・トンロン,,2026-03-27 15:43:48
1635,幻想症候群,,幽閉サテライト,,2026-03-27 15:43:48
1636,夜のサーカス,,Liz Triangle,,2026-03-27 15:43:48
1637,フリーフォール,,Zekk,WACCA,2026-03-27 15:43:48
1638,Invisible Frenzy,,Kobaryo,WACCA,2026-03-27 15:43:48
1639,Quon,,DJ Noriken,WACCA,2026-03-27 15:43:48
1640,青春コンプレックス,,結束バンド,,2026-03-27 15:43:48
1641,ギターと孤独と蒼い惑星,,結束バンド,,2026-03-27 15:43:48
1642,新時代(ウタfrom ONE PIECE FILM RED),,"((td style=""text-align:center;""))Ado",,2026-03-27 15:43:48
1643,祝福,,YOASOBI,,2026-03-27 15:43:48
1644,"((/td))((td style=""text-align:center;""))マキシマム・ザ・ホルモン((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))2((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))7((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))12((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))14+((/td))((/tr))((tr))((td style=""text-align:center;""))((a href=""/chunithmwiki/%E3%81%8A%E3%81%A8%E3%81%9B%E3%82%B5%E3%83%B3%E3%83%80%E3%83%BC"" title=""おとせサンダー"" class=""rel-wiki-page""))おとせサンダー",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))2",,2026-03-27 15:43:48
1645,おとせサンダー,,ぼっちぼろまる,,2026-03-27 15:43:48
1646,カレシのジュード,,syudou,,2026-03-27 15:43:48
1647,サラマンダー,,DECO*27,,2026-03-27 15:43:48
1648,酔いどれ知らず,,Kanaria,,2026-03-27 15:43:48
1649,もぺもぺ,,LeaF,,2026-03-27 15:43:48
1650,neu,,少年ラジオ,,2026-03-27 15:43:48
1651,プライマリー進化論,,HaNaMiNa feat. 芒崎奏,,2026-03-27 15:43:48
1652,STARRED HEART,,曲：広川恵一 (MONACA)／歌：オンゲキシューターズ,,2026-03-27 15:43:48
1653,オンソクデイズ!!,,cosMo＠暴走P,ongeki,2026-03-27 15:43:48
1654,雷切-RAIKIRI-,,kanone,maimai,2026-03-27 15:43:48
1655,やめらんないな!,,薄塩指数 feat. KMNZ LIZ,CHUNITHM,2026-03-27 15:43:48
1656,Dive a Wave,,蝶々P feat.くろくも,CHUNITHM,2026-03-27 15:43:48
1657,ASH,,cubesato,CHUNITHM,2026-03-27 15:43:48
1658,"((/td))((td style=""text-align:center;""))bermei.inazawa((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))4((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))7+((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))13((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))14+((/td))((/tr))((tr))((td style=""background-color:#ccffff; text-align:center;""))((a href=""/chunithmwiki/Makear"" title=""Makear"" class=""rel-wiki-page""))Makear",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))4",CHUNITHM,2026-03-27 15:43:48
1659,Makear,,MisoilePunch♪,CHUNITHM,2026-03-27 15:43:48
1660,人マニア,,原口沙輔 feat. 重音テト,,2026-03-27 15:43:48
1661,ライアーダンサー,,マサラダ,,2026-03-27 15:43:48
1662,黒塗り世界宛て書簡,,フロクロ,,2026-03-27 15:43:48
1663,ONLY YOUR STARS!（Trickstar Ver.）,,"((td style=""text-align:center;""))歌: Trickstar　作詞: 松井洋平作曲/編曲: 中土智博（APDREAM）",,2026-03-27 15:43:48
1664,&#40;ALKALOID ver.&#41;,,歌：ALKALOID作詞: こだまさおり作曲: 桑原聖（Arte Refact）編曲: 脇眞富（Arte Refact）,,2026-03-27 15:43:48
1665,&#40;Eden ver.&#41;,,歌：Eden　作詞: こだまさおり作曲/編曲: 佐藤厚仁（Dream Monster）,,2026-03-27 15:43:48
1666,(Crazy:B ver.),,歌：Crazy:B　作詞: 松井洋平作曲/編曲: 伊藤和馬（Arte Refact）,,2026-03-27 15:43:48
1667,INFiNiTE ENERZY -Overdoze-,,Reku Mochizuki,,2026-03-27 15:43:48
1668,Crush the Dystopia,,MintJam vs Masahiro “Godspeed” Aoki,CHUNITHM,2026-03-27 15:43:48
1669,Aether Crest: Celestial,,void (Mournfinale) × 水野健治,CHUNITHM,2026-03-27 15:43:48
1670,ありふれたせかいせいふく,,ピノキオピー,,2026-03-27 15:43:48
1671,ノンブレス・オブリージュ,,ピノキオピー,,2026-03-27 15:43:48
1672,ももいろの鍵,,いよわ,,2026-03-27 15:43:48
1673,新人類,,まらしぃ×じん×堀江晶太(kemu)feat.鏡音リン,,2026-03-27 15:43:48
1674,リアライズ,,柊マグネタイト,,2026-03-27 15:43:48
1675,We don't need tears!,,舞ヶ原シンセ研究会,,2026-03-27 15:43:48
1676,&#12314;隔絶&#12315; ～Flame of Determination,,TERU FOX × Yukino feat. Iris,CHUNITHM,2026-03-27 15:43:48
1677,&#12314;献身&#12315; ～Paradox of Choice,,Jehezukiel × KURORAK (feat. HideKy),CHUNITHM,2026-03-27 15:43:48
1678,&#12314;盲従&#12315; ～Fantasia Sonata Flower,,P3-Studio,CHUNITHM,2026-03-27 15:43:48
1679,&#12314;空虚&#12315; ～Pyrophilia,,Black Box × Spyro Kong,CHUNITHM,2026-03-27 15:43:48
1680,ジョハリ,,Nornis,CHUNITHM,2026-03-27 15:43:48
1681,It's a pit world,,Shohei Tsuchiya(ZUNTATA),,2026-03-27 15:43:48
1682,VOLT,,aran,Groove Coaster,2026-03-27 15:43:48
1683,キミとボクへの葬送歌,,ROKINA,,2026-03-27 15:43:48
1684,Lostwizz,,s-don,ongeki,2026-03-27 15:43:48
1685,あいのうた,,大漠波新,,2026-03-27 15:43:48
1686,"((/td))((td style=""text-align:center;""))TOKOTOKO (西沢さんP)((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))2((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))5((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))9((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))13((/td))((/tr))((tr))((td style=""text-align:center;""))((a href=""/chunithmwiki/%E3%82%B8%E3%82%A7%E3%83%98%E3%83%8A"" title=""ジェヘナ"" class=""rel-wiki-page""))ジェヘナ",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))2",,2026-03-27 15:43:48
1687,ジェヘナ,,wotaku,,2026-03-27 15:43:48
1688,Not On The Sidelines- Street Fighter 6 Main Theme,,"((td style=""text-align:center;""))Rocco808,Randy Marx,GRP,寺山善也",,2026-03-27 15:43:48
1689,激烈!!!!ファミレスガールは帰しま1000!!!!,,南ノ南 feat.9Lana,CHUNITHM,2026-03-27 15:43:48
1690,inkar-usi,,DIA,,2026-03-27 15:43:48
1691,Campus mode!!,,歌：初星学園　作詞作曲：田淵智也編曲：滝澤俊輔（TRYTONELABO）,,2026-03-27 15:43:48
1692,Fighting My Way,,歌：花海咲季 (CV. 長月あおい)作詞：HIROMI 作曲・編曲：Giga,,2026-03-27 15:43:48
1693,眩耀夜行（104期Ver.）,,"スリーズブーケ((span style=""font-size:10px""))[日野下 花帆(CV.楡井希実）、乙宗 梢(CV.花宮初奈）、百生 吟子(CV.櫻井陽菜)]((/span))",,2026-03-27 15:43:48
1694,KNOT（104期Ver.）,,"DOLLCHESTRA((span style=""font-size:10px""))[徒町 小鈴(CV.葉山風花)、夕霧 綴理(CV.佐々木琴子)、村野 さやか(CV.野中ここな)]((/span))",,2026-03-27 15:43:48
1695,アイデンティティ（104期NEW Ver.）,,"みらくらぱーく！((span style=""font-size:10px""))[大沢瑠 璃乃(CV.菅 叶和)、藤島 慈(CV.月音こな)、安養寺 姫芽(CV.来栖りん)]((/span))",,2026-03-27 15:43:48
1696,VERSE,,KMNZ,,2026-03-27 15:43:48
1697,絶対敵対メチャキライヤー,,メドミア,,2026-03-27 15:43:48
1698,"((/td))((td style=""text-align:center;""))ンバヂ((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))5((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))7+((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))13+((/td))((/tr))((tr))((td style=""background-color:#ccffff; text-align:center;""))((a href=""/chunithmwiki/%E9%AA%B8%E9%AA%A8%E6%A5%BD%E5%9B%A3%E3%81%A8%E3%83%AA%E3%83%AA%E3%82%A2"" title=""骸骨楽団とリリア"" class=""rel-wiki-page""))骸骨楽団とリリア",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3",,2026-03-27 15:43:48
